id,location_name,emerging,cost_class,country_id,modified_by,state_id,created_by,created_on,modified_on,talent_flag,latitude,longitude
2121,"Tekirdag, Turkey",Yes,Low Cost,70.0,Saravanan,908.0,tamilmani,2020-04-13 05:42:49.271352,2020-05-01 09:08:34.552986,False,40.9780919,27.511674
2122,"Kirklareli, Turkey",Yes,Low Cost,70.0,parvathavarthini,909.0,tamilmani,2020-04-13 05:42:49.374328,2020-06-12 07:22:21.809937,False,41.735472,27.224369
2123,"Sakarya, Turkey",Yes,Low Cost,70.0,iris1,910.0,tamilmani,2020-04-13 05:42:49.491429,2020-04-13 05:42:49.491531,False,40.6939973,30.4357631
2124,"Antalya, Turkey",Yes,Low Cost,70.0,iris1,911.0,tamilmani,2020-04-13 05:42:49.610049,2020-04-13 05:42:49.610148,False,36.8968908,30.7133233
2125,"Gaziantep, Turkey",Yes,Low Cost,70.0,iris1,912.0,tamilmani,2020-04-13 05:42:49.725663,2020-04-13 05:42:49.725750,False,37.065953,37.37811
2126,"Konya, Turkey",Yes,Low Cost,70.0,iris1,913.0,tamilmani,2020-04-13 05:42:49.841107,2020-04-13 05:42:49.841200,False,37.8746429,32.4931554
2127,"Rize, Turkey",Yes,Low Cost,70.0,iris1,914.0,tamilmani,2020-04-13 05:42:49.957125,2020-04-13 05:42:49.957224,False,41.025511,40.517666
2128,"Hatay, Turkey",Yes,Low Cost,70.0,iris1,915.0,tamilmani,2020-04-13 05:42:50.174471,2020-04-13 05:42:50.174567,False,36.4018488,36.3498097
2129,"Denizli, Turkey",Yes,Low Cost,70.0,iris1,916.0,tamilmani,2020-04-13 05:42:50.288208,2020-04-13 05:42:50.288303,False,37.7830159,29.0963328
2130,"Bilecik, Turkey",Yes,Low Cost,70.0,iris1,917.0,tamilmani,2020-04-13 05:42:50.403462,2020-04-13 05:42:50.403548,False,40.142573,29.97933
10799,"Poum, New Caledonia",Yes,Low Cost,122.0,iris1,5318.0,saraswathis,2021-06-16 12:28:42.879286,2021-06-16 12:28:42.879326,False,-20.2349574,164.0329499
2112,"Canakkale, Turkey",Yes,Low Cost,70.0,saraswathis,899.0,tamilmani,2020-04-13 05:42:48.001018,2021-03-18 11:19:55.898958,False,40.14671999999999,26.408587
2133,"Abu Dhabi, United Arab Emirates",No,High Cost,72.0,tamilmani,920.0,tamilmani,2020-04-13 05:42:50.740111,2020-04-13 05:42:50.827223,False,24.453884,54.3773438
2134,"Dubai, United Arab Emirates",No,High Cost,72.0,iris1,921.0,tamilmani,2020-04-13 05:42:50.944384,2020-04-13 05:42:50.944482,False,25.2048493,55.2707828
2135,"Sharjah, United Arab Emirates",No,High Cost,72.0,iris1,922.0,tamilmani,2020-04-13 05:42:51.077384,2020-04-13 05:42:51.077484,False,25.3462553,55.4209317
2136,"Ajman, United Arab Emirates",No,High Cost,72.0,iris1,923.0,tamilmani,2020-04-13 05:42:51.195140,2020-04-13 05:42:51.195237,False,25.4052165,55.5136433
2137,"Al Fujayrah, United Arab Emirates",No,High Cost,72.0,iris1,924.0,tamilmani,2020-04-13 05:42:51.321687,2020-04-13 05:42:51.321788,False,25.4110762,56.2482277
2138,"Ras al Khaimah, United Arab Emirates",No,High Cost,72.0,iris1,925.0,tamilmani,2020-04-13 05:42:51.452795,2020-04-13 05:42:51.452894,False,25.6741343,55.9804173
2140,"Thua Thien Hue, Vietnam",Yes,Low Cost,74.0,iris1,927.0,tamilmani,2020-04-13 05:42:51.701604,2020-04-13 05:42:51.701700,False,16.467397,107.5905326
2141,"Tinh Binh Dinh, Vietnam",Yes,Low Cost,74.0,iris1,928.0,tamilmani,2020-04-13 05:42:51.816725,2020-04-13 05:42:51.816813,False,14.1665324,108.902683
2142,"Hai Phong City, Vietnam",Yes,Low Cost,74.0,tamilmani,929.0,tamilmani,2020-04-13 05:42:51.932374,2020-04-13 05:42:52.255413,False,20.8449115,106.6880841
2143,"Ho Chi Minh City, Vietnam",Yes,Low Cost,74.0,iris1,930.0,tamilmani,2020-04-13 05:42:52.052218,2020-04-13 05:42:52.052314,False,10.8230989,106.6296638
2144,"Dong Nai, Vietnam",Yes,Low Cost,74.0,iris1,931.0,tamilmani,2020-04-13 05:42:52.169583,2020-04-13 05:42:52.169682,False,11.0686305,107.1675976
2145,"Da Nang City, Vietnam",Yes,Low Cost,74.0,iris1,932.0,tamilmani,2020-04-13 05:42:52.369936,2020-04-13 05:42:52.370032,False,16.0544068,108.2021667
2146,"Tien Giang, Vietnam",Yes,Low Cost,74.0,iris1,933.0,tamilmani,2020-04-13 05:42:52.483259,2020-04-13 05:42:52.483344,False,10.4493324,106.3420504
2147,"Phan Thiet, Vietnam",Yes,Low Cost,74.0,Saravanan,934.0,tamilmani,2020-04-13 05:42:52.579940,2020-05-01 09:08:34.920934,False,10.9804603,108.2614775
2149,"Zealand, Denmark",No,High Cost,32.0,parvathavarthini,935.0,jagan,2020-04-14 13:40:21.580504,2020-05-05 12:10:09.778617,False,55.4632518,11.7214979
2151,"Crimea, Ukraine",Yes,Low Cost,71.0,jagan,936.0,jagan,2020-04-14 13:40:31.989971,2020-04-17 07:29:35.669471,False,45.3453029,34.4997274
2152,"Kelantan, Malaysia",Yes,Low Cost,48.0,iris1,937.0,jagan,2020-04-14 13:40:32.221220,2020-04-14 13:40:32.221316,False,6.1253969,102.238071
2153,"Terengganu, Malaysia",Yes,Low Cost,48.0,iris1,938.0,jagan,2020-04-14 13:40:32.336028,2020-04-14 13:40:32.336221,False,5.3116916,103.1324154
2154,"Sibenik-Knin, Croatia",Yes,Low Cost,30.0,iris1,940.0,tamilmani,2020-04-16 11:48:11.072030,2020-04-16 11:48:11.072133,False,43.9281485,16.1037694
2155,"Koper, Slovenia",Yes,Low Cost,62.0,iris1,941.0,tamilmani,2020-04-16 11:48:11.483940,2020-04-16 11:48:11.484038,False,45.548059,13.7301877
2157,"South Sinai, Egypt",Yes,Low Cost,33.0,iris1,943.0,jagan,2020-04-17 05:09:19.994206,2020-04-17 05:09:19.994288,False,29.3101828,34.1531947
2158,"Bani Suwayf, Egypt",Yes,Low Cost,33.0,iris1,944.0,jagan,2020-04-17 05:09:20.099687,2020-04-17 05:09:20.099783,False,29.0661274,31.0993845
2159,"South Kalimantan, Indonesia",Yes,Low Cost,40.0,iris1,945.0,jagan,2020-04-17 05:09:20.260750,2020-04-17 05:09:20.260856,False,-3.0926415,115.2837585
2160,"Lydenburg, Mpumalanga, South Africa",No,High Cost,63.0,iris1,389.0,jagan,2020-04-17 05:09:21.231825,2020-04-17 05:09:21.231925,False,-25.0815817,30.447285
2161,"Yen Phong District, Bac Ninh, Vietnam",Yes,Low Cost,74.0,iris1,946.0,jagan,2020-04-17 05:09:22.269930,2020-04-17 05:09:22.270035,False,21.202957,105.9581624
2162,"Santiago del Estero, Argentina",Yes,Low Cost,22.0,iris1,949.0,Mursheed,2020-04-24 06:26:36.490375,2020-04-24 06:26:36.490464,False,-27.7833574,-64.264167
2163,"Velenje, Slovenia",Yes,Low Cost,62.0,iris1,950.0,parvathavarthini,2020-04-27 11:20:03.216840,2020-04-27 11:20:03.216917,False,46.3622743,15.1106582
2164,"Thanh Pho Vinh Yen, Tinh Vinh Phuc, Vietnam",Yes,Low Cost,74.0,iris1,951.0,parvathavarthini,2020-04-27 11:20:05.828901,2020-04-27 11:20:05.828997,False,21.3072854,105.6163151
2165,"Subcarpathian District, Ropczyce-Sedziszow County, Poland",Yes,Low Cost,14.0,iris1,221.0,tamilmani,2020-04-29 13:29:36.991821,2020-04-29 13:29:36.991923,False,50.0999177,21.6564133
7186,"Manchester, Jamaica",Yes,Low Cost,138.0,iris1,3621.0,saraswathis,2021-03-22 09:44:03.567126,2021-03-22 09:44:03.567193,False,18.0669654,-77.5160788
2156,"Lamphun, Thailand",Yes,Low Cost,68.0,saraswathis,942.0,jagan,2020-04-16 12:26:34.754592,2021-01-04 09:00:43.390609,False,18.5744606,99.0087221
2139,"Binh Duong, Vietnam",Yes,Low Cost,74.0,tamilmani,926.0,tamilmani,2020-04-13 05:42:51.569882,2021-01-27 07:40:18.841913,False,11.3254024,106.477017
2166,"Sumy, Ukraine",Yes,Low Cost,71.0,Yuvraj,952.0,parvathavarthini,2020-05-11 12:42:17.909905,2021-05-28 16:05:14.376656,False,50.9077,34.7981
2167,"Quimper Area, France",No,High Cost,8.0,iris1,117.0,saraswathis,2020-05-14 06:34:00.947565,2020-05-14 06:34:00.947665,False,47.997542,-4.097899
2168,"Koprivnicko-Krizevacka, Croatia",Yes,Low Cost,30.0,iris1,953.0,parvathavarthini,2020-05-15 11:28:12.374029,2020-05-15 11:28:12.374118,False,46.1568919,16.8390826
2170,"Niort Area, France",No,High Cost,8.0,iris1,113.0,parvathavarthini,2020-05-26 11:21:49.734720,2020-05-26 11:21:49.734797,False,46.323716,-0.464777
2171,"Sete Lagoas Area, Brazil",Yes,Low Cost,3.0,iris1,14.0,parvathavarthini,2020-05-27 10:07:13.483887,2020-05-27 10:07:13.483983,False,-19.45738,-44.2416695
2174,"Greater Wenatchee Area, United States",No,High Cost,20.0,iris1,323.0,parvathavarthini,2020-06-04 04:25:28.844507,2020-06-04 04:25:28.844601,False,47.4234599,-120.3103494
2175,Northern Mariana Islands,No,High Cost,177.0,saraswathis,961.0,tamilmani,2020-06-05 13:04:13.702667,2020-06-10 11:26:14.791992,False,15.0979,145.6739
2176,"Cieszynski, Silesian, Poland",Yes,Low Cost,14.0,iris1,220.0,tamilmani,2020-06-09 06:40:26.422831,2020-06-09 06:40:26.422920,False,49.795522,18.8321037
2177,"Napier City, Hawke's Bay, New Zealand",No,High Cost,52.0,iris1,775.0,tamilmani,2020-06-09 10:31:56.282071,2020-06-09 10:31:56.282231,False,-39.4928444,176.9120178
2178,"Formosa Area, Brazil",Yes,Low Cost,3.0,iris1,13.0,parvathavarthini,2020-06-12 07:22:19.124499,2020-06-12 07:22:19.124585,False,-15.540641,-47.33571
2179,"Guarapuava Area, Brazil",Yes,Low Cost,3.0,iris1,18.0,parvathavarthini,2020-06-12 07:22:19.348849,2020-06-12 07:22:19.348939,False,-25.3907214,-51.4628097
2180,"Lopburi, Thailand",Yes,Low Cost,68.0,iris1,962.0,parvathavarthini,2020-06-12 07:22:20.207749,2020-06-12 07:22:20.207858,False,14.7995081,100.6533706
2182,"Passo Fundo Area, Brazil",Yes,Low Cost,3.0,iris1,20.0,parvathavarthini,2020-06-12 07:22:20.500584,2020-06-12 07:22:20.500673,False,-28.2622601,-52.4102795
2183,"Santa Cruz do Sul Area, Brazil",Yes,Low Cost,3.0,iris1,20.0,parvathavarthini,2020-06-12 07:22:21.060897,2020-06-12 07:22:21.061003,False,-29.722516,-52.4348382
2184,"Santa Helena de Gois Area, Brazil",Yes,Low Cost,3.0,iris1,13.0,parvathavarthini,2020-06-12 07:22:21.153936,2020-06-12 07:22:21.154027,False,-17.8119748,-50.5981252
2185,"Delmas, Mpumalanga, South Africa",No,High Cost,63.0,iris1,389.0,parvathavarthini,2020-06-12 07:22:21.431863,2020-06-12 07:22:21.431975,False,-26.1403469,28.6786903
7187,"Amman, Jordan",Yes,Low Cost,103.0,iris1,3622.0,saraswathis,2021-03-22 09:44:03.682064,2021-03-22 09:44:03.682127,False,31.9539494,35.910635
2187,"District Rakovnik, Czech Republic",Yes,Low Cost,6.0,iris1,86.0,saraswathis,2020-07-01 10:01:51.345575,2020-07-01 10:01:51.345688,False,50.0760363,13.6955854
2188,"Najran, Saudi Arabia",No,High Cost,76.0,iris1,963.0,parvathavarthini,2020-07-01 11:12:09.020793,2020-07-01 11:12:09.020891,False,17.5656036,44.2289441
2189,"Sandy, United Kingdom",No,High Cost,19.0,iris1,8.0,parvathavarthini,2020-07-08 13:12:54.186330,2020-07-08 13:12:54.186428,False,52.128118,-0.286788
2190,"Ludlow, United Kingdom",No,High Cost,19.0,iris1,8.0,parvathavarthini,2020-07-09 04:24:17.291129,2020-07-09 04:24:17.291217,False,52.367749,-2.7139129
2191,"District Havlickuv Brod, Czech Republic",Yes,Low Cost,6.0,iris1,85.0,saraswathis,2020-07-09 05:09:49.420060,2020-07-09 05:09:49.420160,False,49.6043364,15.5796552
2192,"Street, United Kingdom",No,High Cost,19.0,iris1,8.0,parvathavarthini,2020-07-09 12:23:03.129040,2020-07-09 12:23:03.129122,False,51.124679,-2.742919
2193,"Aydin, Turkey",Yes,Low Cost,70.0,iris1,964.0,parvathavarthini,2020-07-10 04:05:06.795616,2020-07-10 04:05:06.795708,False,37.8380162,27.8455601
2194,"More og Romsdal County, Norway",No,High Cost,54.0,iris1,579.0,parvathavarthini,2020-07-10 04:05:07.105676,2020-07-10 04:05:07.105769,False,62.9760369,8.0182723
2196,"Steyning, United Kingdom",No,High Cost,19.0,iris1,8.0,parvathavarthini,2020-07-13 09:33:30.364124,2020-07-13 09:33:30.364187,False,50.887403,-0.326676
2197,"Worthing, United Kingdom",No,High Cost,19.0,iris1,8.0,parvathavarthini,2020-07-13 09:33:30.476312,2020-07-13 09:33:30.476370,False,50.81787,-0.372882
2198,"Lower Silesian District, Olesnica County, Poland",Yes,Low Cost,14.0,iris1,227.0,parvathavarthini,2020-07-16 08:46:08.566873,2020-07-16 08:46:08.566951,False,51.251709,17.530923
2199,"Kocevje, Slovenia",Yes,Low Cost,62.0,iris1,966.0,parvathavarthini,2020-07-17 07:02:04.190882,2020-07-17 07:02:04.190956,False,45.6409009,14.8633128
2200,"Bytom, Silesian District, Poland",Yes,Low Cost,14.0,iris1,220.0,saraswathis,2020-07-20 04:52:56.488661,2020-07-20 04:52:56.488759,False,50.3483816,18.9157176
2201,"District Pribram, Czech Republic",Yes,Low Cost,6.0,iris1,86.0,parvathavarthini,2020-07-21 04:36:42.091594,2020-07-21 04:36:42.091694,False,49.6947959,14.082381
2202,"Pazardzhik, Bulgaria",Yes,Low Cost,26.0,iris1,967.0,parvathavarthini,2020-07-21 04:36:42.258662,2020-07-21 04:36:42.258763,False,42.1927654,24.3335662
2203,"Smolyan, Bulgaria",Yes,Low Cost,26.0,iris1,968.0,parvathavarthini,2020-07-21 04:36:42.500957,2020-07-21 04:36:42.501060,False,41.5774233,24.7011138
2204,"Bolu, Turkey",Yes,Low Cost,70.0,iris1,970.0,parvathavarthini,2020-07-22 07:10:39.555777,2020-07-22 07:10:39.555917,False,40.732541,31.608209
2205,"Neustadt Area, Germany",No,High Cost,9.0,iris1,136.0,saraswathis,2020-07-22 11:10:08.520578,2020-07-22 11:10:08.520642,False,49.3501864,8.1486886
2206,"Carazinho Area, Brazil",Yes,Low Cost,3.0,iris1,20.0,saraswathis,2020-07-22 11:28:22.884624,2020-07-22 11:28:22.884708,False,-28.2963334,-52.793776
2207,"Santa Rosa Area, Brazil",Yes,Low Cost,3.0,iris1,20.0,saraswathis,2020-07-22 11:28:23.077228,2020-07-22 11:28:23.077317,False,-27.8700173,-54.4797002
2208,"Aswan, Egypt",Yes,Low Cost,33.0,iris1,971.0,saraswathis,2020-07-30 11:30:12.621054,2020-07-30 11:30:12.621145,False,24.088938,32.8998293
2209,"Hurghada, Al Bahr al Ahmar, Egypt",Yes,Low Cost,33.0,iris1,972.0,saraswathis,2020-07-30 11:30:12.899593,2020-07-30 11:30:12.899666,False,27.2578957,33.8116067
2210,"Zapresic, Croatia",Yes,Low Cost,30.0,iris1,973.0,saraswathis,2020-08-05 11:57:47.996202,2020-08-05 11:57:47.996285,False,45.8571742,15.8046577
2212,"Edinburg, Virginia, United States",No,High Cost,20.0,iris1,308.0,saraswathis,2020-08-10 11:53:31.543355,2020-08-10 11:53:31.543444,False,38.8209466,-78.5658453
2213,"Cumberland, Rhode Island, United States",No,High Cost,20.0,iris1,331.0,saraswathis,2020-08-10 11:53:31.645932,2020-08-10 11:53:31.645995,False,41.9721816,-71.4061876
2214,"Hai Duong, Vietnam",Yes,Low Cost,74.0,iris1,974.0,saraswathis,2020-08-10 11:53:31.769857,2020-08-10 11:53:31.769927,False,20.9373413,106.3145542
2215,"Hawera, Taranaki, New Zealand",No,High Cost,52.0,iris1,777.0,saraswathis,2020-08-11 11:15:14.500181,2020-08-11 11:15:14.500280,False,-39.5883348,174.2795389
2216,"Edendale, Southland, New Zealand",No,High Cost,52.0,iris1,975.0,saraswathis,2020-08-11 11:15:14.696065,2020-08-11 11:15:14.696165,False,-46.312539,168.7846556
2211,"Stavanger Area, Norway",No,High Cost,54.0,saraswathis,581.0,saraswathis,2020-08-07 11:25:38.235355,2021-03-16 11:30:10.543362,False,58.9699756,5.7331074
2218,"Gmina Zgorzelec, Dolnoslaskie, Poland",Yes,Low Cost,14.0,iris1,227.0,saraswathis,2020-08-12 10:26:10.032871,2020-08-12 10:26:10.032968,False,51.1496361,15.0065645
2219,"Hebburn, United Kingdom",No,High Cost,19.0,iris1,8.0,saraswathis,2020-08-12 10:26:10.161336,2020-08-12 10:26:10.161476,False,54.972283,-1.52199
2220,"Redwitz an der Rodach, Bavaria, Germany",No,High Cost,9.0,iris1,123.0,saraswathis,2020-08-13 11:22:52.015037,2020-08-13 11:22:52.015114,False,50.171996,11.2082828
2169,Dominica,No,High Cost,176.0,saraswathis,958.0,parvathavarthini,2020-05-20 12:01:10.369314,2021-03-22 09:43:55.346564,False,15.414999,-61.37097600000001
2221,"Brunswick, Georgia Area, United States",No,High Cost,20.0,saraswathis,316.0,tamilmani,2020-08-13 11:51:07.279282,2020-10-19 07:05:17.199206,False,31.1499528,-81.49148939999999
2195,"Northwest Territories, Canada",No,High Cost,4.0,saraswathis,965.0,saraswathis,2020-07-13 05:36:50.381076,2020-10-20 10:45:43.635818,False,64.8255441,-124.8457334
2172,"Hunedoara County, Romania",Yes,Low Cost,16.0,saraswathis,959.0,saraswathis,2020-06-01 07:31:18.415867,2021-01-11 10:22:36.362580,False,45.793638,22.9975993
2173,"Amur, Russia",Yes,Low Cost,58.0,Yuvraj,960.0,tamilmani,2020-06-01 12:30:57.129740,2021-01-18 04:19:52.505408,False,54.60350649999999,127.4801721
2181,"Los Mochis Area, Mexico",Yes,Low Cost,12.0,saraswathis,541.0,parvathavarthini,2020-06-12 07:22:20.306534,2021-02-25 11:48:37.214763,False,25.7904657,-108.985882
7188,"Nairobi, Kenya",Yes,Low Cost,44.0,iris1,3623.0,saraswathis,2021-03-22 09:44:03.790647,2021-03-22 09:44:03.790747,False,-1.2920659,36.8219462
2222,"Cuttack Area, India",Yes,Low Cost,10.0,iris1,154.0,tamilmani,2020-08-13 11:51:07.432895,2020-08-13 11:51:07.432986,False,20.462521,85.8829895
2223,"Glasgow Area, Kentucky, United States",No,High Cost,20.0,iris1,311.0,tamilmani,2020-08-13 11:51:08.616776,2020-08-13 11:51:08.616858,False,36.9958839,-85.9119215
2224,"Juneau Borough County, Alaska, United States",No,High Cost,20.0,iris1,343.0,tamilmani,2020-08-13 11:51:10.225211,2020-08-13 11:51:10.225311,False,58.3019444,-134.4197221
2225,"Ketchikan Gateway Borough County, Alaska, United States",No,High Cost,20.0,iris1,343.0,tamilmani,2020-08-13 11:51:11.803975,2020-08-13 11:51:11.804094,False,55.5103345,-131.389286
2226,"Kodiak Island Borough County, Alaska, United States",No,High Cost,20.0,iris1,343.0,tamilmani,2020-08-13 11:51:13.300100,2020-08-13 11:51:13.300202,False,57.5369343,-153.2659352
2227,"Logan Area, Kentucky, United States",No,High Cost,20.0,iris1,311.0,tamilmani,2020-08-13 11:51:13.942660,2020-08-13 11:51:13.942752,False,36.869834,-86.8621827
2228,"Rest of Nigxia, China",Yes,Low Cost,5.0,iris1,75.0,tamilmani,2020-08-13 11:51:15.214460,2020-08-13 11:51:15.214586,False,37.198731,106.1580937
2230,"Vibo Valentia Area, Italy",No,High Cost,11.0,iris1,185.0,tamilmani,2020-08-13 11:51:15.407811,2020-08-13 11:51:15.407911,False,38.6757774,16.0983488
2231,"Victoria, Australia",No,High Cost,89.0,iris1,348.0,tamilmani,2020-08-13 11:51:15.511138,2020-08-13 11:51:15.511278,False,-37.4713077,144.7851531
2232,"Sipbachzell, Upper Austria, Austria",No,High Cost,24.0,iris1,976.0,saraswathis,2020-08-14 09:13:11.671018,2020-08-14 09:13:11.671117,False,48.0969962,14.1100991
2233,"Ostergotland County, Sweden",No,High Cost,18.0,iris1,273.0,saraswathis,2020-08-14 09:13:11.783952,2020-08-14 09:13:11.784054,False,58.3453635,15.5197844
2234,"Bekes, Hungary",Yes,Low Cost,38.0,iris1,977.0,saraswathis,2020-08-14 09:13:12.244637,2020-08-14 09:13:12.244717,False,46.6704899,21.0434996
2235,"Modesto-Merced Area, United States",No,High Cost,20.0,iris1,301.0,saraswathis,2020-08-14 09:13:13.666768,2020-08-14 09:13:13.666844,False,37.6392595,-120.9970014
2236,"Zaltbommel, Gelderland, Netherlands",No,High Cost,13.0,iris1,217.0,saraswathis,2020-08-14 09:13:13.766418,2020-08-14 09:13:13.766487,False,51.8135539,5.2507733
2237,"Dubrovnik-Neretva, Croatia",Yes,Low Cost,30.0,iris1,978.0,saraswathis,2020-08-17 12:17:54.703481,2020-08-17 12:17:54.703579,False,43.0766588,17.5268471
2238,"Greater Zlin Area, Czech Republic",Yes,Low Cost,6.0,iris1,90.0,saraswathis,2020-08-18 11:12:27.622985,2020-08-18 11:12:27.623057,False,49.2244365,17.6627635
2239,"Pacy-sur-Eure, Normandy, France",No,High Cost,8.0,iris1,118.0,saraswathis,2020-08-18 11:12:27.742234,2020-08-18 11:12:27.742313,False,49.013679,1.381434
2240,"Ostrowiec Swietokrzyski, Swietokrzyskie, Poland",Yes,Low Cost,14.0,iris1,510.0,saraswathis,2020-08-18 11:29:09.845027,2020-08-18 11:29:09.845105,False,50.9295234,21.3851914
2241,"Jamtland County, Sweden",No,High Cost,18.0,iris1,979.0,saraswathis,2020-08-19 06:05:32.909776,2020-08-19 06:05:32.909857,False,63.1711922,14.95918
2242,"Bexhill, United Kingdom",No,High Cost,19.0,iris1,8.0,saraswathis,2020-08-19 12:37:11.044146,2020-08-19 12:37:11.044247,False,50.8499062,0.4662071
2243,"Calvert City, Kentucky Area, United States",No,High Cost,20.0,iris1,311.0,parvathavarthini,2020-08-21 08:46:50.734412,2020-08-21 08:46:50.734563,False,37.0333896,-88.3500362
2244,"Aldridge, United Kingdom",No,High Cost,19.0,iris1,8.0,parvathavarthini,2020-08-24 12:38:56.428254,2020-08-24 12:38:56.428350,False,52.6110324,-1.9142056
2245,"Buxton, United Kingdom",No,High Cost,19.0,iris1,8.0,parvathavarthini,2020-08-24 12:38:56.546294,2020-08-24 12:38:56.546395,False,53.259082,-1.91483
2246,"Agen, Nouvelle-Aquitaine, France",No,High Cost,8.0,iris1,113.0,parvathavarthini,2020-08-26 12:06:41.309543,2020-08-26 12:06:41.309642,False,44.203142,0.616363
2247,"Greater St-Catharines-Niagara Metropolitan Area, Canada",No,High Cost,4.0,iris1,40.0,parvathavarthini,2020-08-27 12:27:23.208339,2020-08-27 12:27:23.208422,False,43.1593745,-79.2468626
2248,"Catanzaro Area, Italy",No,High Cost,11.0,iris1,185.0,parvathavarthini,2020-08-28 12:26:12.614556,2020-08-28 12:26:12.614644,False,38.9097919,16.5876516
2249,"Great Yarmouth, United Kingdom",No,High Cost,19.0,iris1,8.0,parvathavarthini,2020-08-31 04:14:11.939159,2020-08-31 04:14:11.939230,False,52.598233,1.728047
2250,"Gabrovo, Bulgaria",Yes,Low Cost,26.0,iris1,980.0,parvathavarthini,2020-08-31 11:11:34.673026,2020-08-31 11:11:34.673164,False,42.8742212,25.3186837
2251,"Tottori, Japan",Yes,Low Cost,43.0,iris1,981.0,parvathavarthini,2020-08-31 11:11:35.033701,2020-08-31 11:11:35.033829,False,35.5011082,134.2351011
2252,"Waupaca, Wisconsin, United States",No,High Cost,20.0,iris1,313.0,parvathavarthini,2020-08-31 11:11:35.121330,2020-08-31 11:11:35.121439,False,44.3580348,-89.0859464
2255,"Piestany, Slovakia",Yes,Low Cost,61.0,iris1,842.0,parvathavarthini,2020-09-03 11:30:48.535754,2020-09-03 11:30:48.535850,False,48.5917973,17.827155
2256,"Gallivare, Sweden",No,High Cost,18.0,iris1,278.0,parvathavarthini,2020-09-04 07:20:02.458724,2020-09-04 07:20:02.458819,False,67.1379,20.6593618
2257,"Leatherhead, United Kingdom",No,High Cost,19.0,iris1,8.0,parvathavarthini,2020-09-04 07:20:02.623402,2020-09-04 07:20:02.623500,False,51.296407,-0.33112
2258,"Melrose, United Kingdom",No,High Cost,19.0,iris1,294.0,parvathavarthini,2020-09-04 07:20:02.816338,2020-09-04 07:20:02.816434,False,55.598676,-2.72191
2259,"Skara, Sweden",No,High Cost,18.0,iris1,271.0,parvathavarthini,2020-09-04 07:20:02.939720,2020-09-04 07:20:02.939892,False,58.3860128,13.4393281
